"ensembl_gene_id","external_gene_name","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name"
"ENSMUSG00000025246","Tbl1x","ENSG00000101849","TBL1X"
"ENSMUSG00000142824","","",""
"ENSMUSG00000142872","","",""
"ENSMUSG00000113919","Gm34466","",""
"ENSMUSG00000142874","","",""
"ENSMUSG00000143008","","",""
"ENSMUSG00000142170","","",""
"ENSMUSG00000143047","","",""
"ENSMUSG00000098890","Mir7008","",""
"ENSMUSG00000045326","Fndc7","ENSG00000143107","FNDC7"
"ENSMUSG00000096942","Rps19-ps6","",""
"ENSMUSG00000143091","","",""
"ENSMUSG00000085337","Gm15964","",""
"ENSMUSG00000113294","Gm49326","",""
"ENSMUSG00000114025","Gm49331","",""
"ENSMUSG00000136224","","",""
"ENSMUSG00000121309","Gm49327","",""
"ENSMUSG00000114585","Gm32401","",""
"ENSMUSG00000116581","Gm46565","",""
"ENSMUSG00000136249","","",""
"ENSMUSG00000112968","Gm48530","",""
"ENSMUSG00000097373","Gm26877","",""
"ENSMUSG00000136284","","",""
"ENSMUSG00000113271","Gm40653","",""
"ENSMUSG00000113234","Gm49330","",""
"ENSMUSG00000113416","Gm49328","",""
"ENSMUSG00000080860","Gm13815","",""
"ENSMUSG00000099223","Mir7221","",""
"ENSMUSG00000098406","Mir7222","",""
"ENSMUSG00000024241","Sos1","ENSG00000115904","SOS1"
"ENSMUSG00000121307","","",""
"ENSMUSG00000027221","Chst1","ENSG00000175264","CHST1"
"ENSMUSG00000111480","Gm48469","",""
"ENSMUSG00000110941","Gm48477","",""
"ENSMUSG00000111152","Gm48490","",""
"ENSMUSG00000136310","","",""
"ENSMUSG00000000204","Slfn4","ENSG00000205045","SLFN12L"
"ENSMUSG00000000204","Slfn4","ENSG00000172123","SLFN12"
"ENSMUSG00000136332","","",""
"ENSMUSG00000113402","Zfp996","",""
"ENSMUSG00000136339","","",""
"ENSMUSG00002076902","Gm55070","",""
"ENSMUSG00000081358","Gm14746","",""
"ENSMUSG00000112970","Gm49370","",""
"ENSMUSG00000082700","Gm13792","",""
"ENSMUSG00000113857","Gm46338","",""
"ENSMUSG00000113259","Gm35190","",""
"ENSMUSG00000082842","Gm14748","",""
"ENSMUSG00000027220","Syt13","ENSG00000019505","SYT13"
"ENSMUSG00000081164","Gm8722","",""
"ENSMUSG00000113778","Gm40847","",""
"ENSMUSG00000035725","Prkx","ENSG00000183943","PRKX"
"ENSMUSG00000113110","Gm48528","",""
"ENSMUSG00000139022","","",""
"ENSMUSG00000143129","Gm36766","",""
"ENSMUSG00000113814","Gm9255","",""
"ENSMUSG00000073184","Gm49957","",""
"ENSMUSG00000114140","Gm6943","",""
"ENSMUSG00000020332","Meikin","ENSG00000239642","MEIKIN"
"ENSMUSG00000143155","","",""
"ENSMUSG00000114552","Gm48570","",""
"ENSMUSG00000143211","","",""
"ENSMUSG00000121771","","",""
"ENSMUSG00000113300","Gm49371","",""
"ENSMUSG00000143238","","",""
"ENSMUSG00000000194","Gpr107","ENSG00000148358","GPR107"
"ENSMUSG00000113759","Gm47695","",""
"ENSMUSG00000143239","","",""
"ENSMUSG00000113077","Gm49379","",""
"ENSMUSG00000106836","Gm43578","",""
"ENSMUSG00000124497","","",""
"ENSMUSG00000143257","","",""
"ENSMUSG00000136394","","",""
"ENSMUSG00000057696","Rpl30-ps1","",""
"ENSMUSG00000114270","Gm48746","",""
"ENSMUSG00000114100","Gm48647","",""
"ENSMUSG00000136459","","",""
"ENSMUSG00000143307","","",""
"ENSMUSG00000113230","Gm48101","",""
"ENSMUSG00000136519","","",""
"ENSMUSG00000056832","Ift56","ENSG00000105948","IFT56"
"ENSMUSG00000105653","Gm43831","",""
"ENSMUSG00000113891","Gm47683","",""
"ENSMUSG00000123033","","",""
"ENSMUSG00000093502","Gm20700","",""
"ENSMUSG00000095261","Gm17391","",""
"ENSMUSG00000113123","Gm40864","",""
"ENSMUSG00000105574","Gm43648","",""
"ENSMUSG00000136542","","",""
"ENSMUSG00000100277","1810053B23Rik","",""
"ENSMUSG00000112963","Gm6093","",""
"ENSMUSG00000093748","Gm19031","",""
"ENSMUSG00000105530","Gm43829","",""
"ENSMUSG00000105454","Gm43830","",""
"ENSMUSG00000113413","Gm21941","",""
"ENSMUSG00000105958","Gm43319","",""
"ENSMUSG00000136600","","",""
"ENSMUSG00000136645","","",""
"ENSMUSG00000106404","Gm42919","",""
"ENSMUSG00000136602","","",""
"ENSMUSG00000106408","Gm43321","",""
"ENSMUSG00000113574","Gm48037","",""
"ENSMUSG00000024014","Pim1","ENSG00000137193","PIM1"
"ENSMUSG00000086786","Gm15908","",""
"ENSMUSG00000106414","Gm43320","",""
"ENSMUSG00000114139","Gm20336","",""
"ENSMUSG00000106712","Gm19649","",""
"ENSMUSG00000107337","Gm43596","",""
"ENSMUSG00000096726","Gm5558","",""
"ENSMUSG00000113876","Gm48042","",""
"ENSMUSG00000105974","Gm43318","",""
"ENSMUSG00000126371","","",""
"ENSMUSG00000105791","Gm43341","",""
"ENSMUSG00000106469","C030015E24Rik","",""
"ENSMUSG00000018986","Slfn3","ENSG00000205045","SLFN12L"
"ENSMUSG00000018986","Slfn3","ENSG00000172123","SLFN12"
"ENSMUSG00000046593","Tmem215","ENSG00000188133","TMEM215"
"ENSMUSG00000113552","Gm48046","",""
"ENSMUSG00000104655","Gm43317","",""
"ENSMUSG00000113174","Gm9292","",""
"ENSMUSG00000105175","Gm43097","",""
"ENSMUSG00000105332","Gm43316","",""
"ENSMUSG00000027881","Prpf38b","",""
"ENSMUSG00000113798","Gm47385","",""
"ENSMUSG00000126350","","",""
"ENSMUSG00000104929","Gm42766","",""
"ENSMUSG00000115232","Gm49378","",""
"ENSMUSG00000085024","C230035I16Rik","",""
"ENSMUSG00000092465","Gm20472","",""
"ENSMUSG00000056367","Actr3b","ENSG00000133627","ACTR3B"
"ENSMUSG00000122060","","",""
"ENSMUSG00000084212","Gm12225","",""
"ENSMUSG00000002320","Tm9sf1","ENSG00000100926","TM9SF1"
"ENSMUSG00000119838","Gm23444","ENSG00000278774","U2"
"ENSMUSG00000119838","Gm23444","ENSG00000278048","U2"
"ENSMUSG00000119838","Gm23444","ENSG00000278591","U2"
"ENSMUSG00000119838","Gm23444","ENSG00000274585","RNU2-1"
"ENSMUSG00000119838","Gm23444","ENSG00000273709","U2"
"ENSMUSG00000119838","Gm23444","ENSG00000274862","U2"
"ENSMUSG00000119838","Gm23444","ENSG00000274432","U2"
"ENSMUSG00000119838","Gm23444","ENSG00000275219","U2"
"ENSMUSG00000119838","Gm23444","ENSG00000276596","U2"
"ENSMUSG00000119838","Gm23444","ENSG00000277084","RNU2-4P"
"ENSMUSG00000119838","Gm23444","ENSG00000274062","U2"
"ENSMUSG00000119838","Gm23444","ENSG00000277903","U2"
"ENSMUSG00000119838","Gm23444","ENSG00000275616","U2"
"ENSMUSG00000119838","Gm23444","ENSG00000274452","U2"
"ENSMUSG00000081720","Gm12391","",""
"ENSMUSG00002074917","Gm56192","",""
"ENSMUSG00000082101","Slfn14","ENSG00000236320","SLFN14"
"ENSMUSG00000064698","Gm24152","ENSG00000252990","RNU1-54P"
"ENSMUSG00000064698","Gm24152","ENSG00000200789","RNU1-65P"
"ENSMUSG00000113691","Gm38699","",""
"ENSMUSG00000133812","","",""
"ENSMUSG00000028411","Aptx","ENSG00000137074","APTX"
"ENSMUSG00000114022","Gm17330","",""
"ENSMUSG00000000003","Pbsn","",""
"ENSMUSG00000130581","","",""
"ENSMUSG00000113632","Gm47446","",""
"ENSMUSG00000141379","","",""
"ENSMUSG00000065715","Snord7","ENSG00000207297","SNORD7"
"ENSMUSG00000112975","Gm21297","",""
"ENSMUSG00000066553","Gm6969","",""
"ENSMUSG00000005237","Dnah2","ENSG00000183914","DNAH2"
"ENSMUSG00000143530","","",""
"ENSMUSG00000083191","Gm15571","",""
"ENSMUSG00000091614","Tmem217b","ENSG00000286105","TMEM217B"
"ENSMUSG00000131760","","",""
"ENSMUSG00000112999","9530050K03Rik","",""
"ENSMUSG00000137308","","",""
"ENSMUSG00000079580","Tmem217","ENSG00000172738","TMEM217"
"ENSMUSG00000112094","Gm47506","",""
"ENSMUSG00000051638","Gm9857","",""
"ENSMUSG00000134830","","",""
"ENSMUSG00000027660","Skil","ENSG00000136603","SKIL"
"ENSMUSG00000089905","Gm16563","",""
"ENSMUSG00000079522","Gm14744","",""
"ENSMUSG00000038538","Ubn2","ENSG00000157741","UBN2"
"ENSMUSG00000021908","Ncoa4-ps","",""
"ENSMUSG00000042203","Tbc1d22b","ENSG00000065491","TBC1D22B"
"ENSMUSG00000139889","","",""
"ENSMUSG00000090478","Gm5656","",""
"ENSMUSG00000106244","Gm43046","",""
"ENSMUSG00000105620","Gm43047","",""
"ENSMUSG00000104562","Gm42767","",""
"ENSMUSG00000104661","Gm42768","",""
"ENSMUSG00000143457","","",""
"ENSMUSG00000105922","Gm42769","",""
"ENSMUSG00000105983","Gm42770","",""
"ENSMUSG00000105828","Gm43048","",""
"ENSMUSG00000090989","Gm17042","",""
"ENSMUSG00000044121","5430402E10Rik","",""
"ENSMUSG00000106579","Gm42771","",""
"ENSMUSG00000105700","Gm42772","",""
"ENSMUSG00000093490","Gm19932","",""
"ENSMUSG00000106539","Gm43670","",""
"ENSMUSG00000140227","","",""
"ENSMUSG00000105771","2900064K03Rik","",""
"ENSMUSG00000090555","Gm8893","",""
"ENSMUSG00000121609","","",""
"ENSMUSG00000082635","Gm14750","",""
"ENSMUSG00000081781","Gm14753","",""
"ENSMUSG00000083477","Gm5555","",""
"ENSMUSG00000105540","Gm7988","",""
"ENSMUSG00000080890","Gm16458","",""
"ENSMUSG00000104634","Gm42461","",""
"ENSMUSG00000140262","","",""
"ENSMUSG00000105052","Gm21655","",""
"ENSMUSG00000067684","Obp1a","",""
"ENSMUSG00000104824","Gm21663","",""
"ENSMUSG00000092075","Serpina4-ps1","",""
"ENSMUSG00000116846","1810044K17Rik","",""
"ENSMUSG00000095550","Speer4a3","",""
"ENSMUSG00000120841","Gm56542","",""
"ENSMUSG00000104651","Gm21168","",""
"ENSMUSG00000085865","Gm15966","",""
"ENSMUSG00000088891","Gm22516","ENSG00000253007","SNORA50B"
"ENSMUSG00000106627","Gm21680","",""
"ENSMUSG00000075028","Prdm11","ENSG00000019485","PRDM11"
"ENSMUSG00000029397","Rchy1","ENSG00000163743","RCHY1"
"ENSMUSG00000098764","Mir7667","",""
"ENSMUSG00000117376","2010106G04Rik","",""
"ENSMUSG00000093009","Snord52","ENSG00000201754","SNORD52"
"ENSMUSG00000092687","Gm25744","ENSG00000201823","SNORD48"
"ENSMUSG00000092557","Gm8696","",""
"ENSMUSG00000090877","Hspa1b","ENSG00000204388","HSPA1B"
"ENSMUSG00000090877","Hspa1b","ENSG00000204389","HSPA1A"
"ENSMUSG00000079521","Gm5938","",""
"ENSMUSG00000091277","Gm1818","",""
"ENSMUSG00000091971","Hspa1a","ENSG00000204388","HSPA1B"
"ENSMUSG00000091971","Hspa1a","ENSG00000204389","HSPA1A"
"ENSMUSG00000051279","Gdf6","ENSG00000156466","GDF6"
"ENSMUSG00000130836","","",""
"ENSMUSG00000091157","Serpina3l-ps","",""
"ENSMUSG00000007033","Hspa1l","ENSG00000204390","HSPA1L"
"ENSMUSG00000084095","Gm11834","",""
"ENSMUSG00000082501","Gm11835","",""
"ENSMUSG00000082008","Gm12390","",""
"ENSMUSG00000084215","Gm11814","",""
"ENSMUSG00000086455","Gm11815","",""
"ENSMUSG00000091762","Gm3191","",""
"ENSMUSG00000081361","Gm11813","",""
"ENSMUSG00000083997","Gm12920","",""
"ENSMUSG00000092880","Mir3471-1","",""
"ENSMUSG00000129605","","",""
"ENSMUSG00000066315","Gm12918","",""
"ENSMUSG00000117000","Gm32509","",""
"ENSMUSG00002075454","Gm56194","",""
"ENSMUSG00000007050","Lsm2","ENSG00000204392","LSM2"
"ENSMUSG00000059482","Cfap418","ENSG00000156172","CFAP418"
"ENSMUSG00000143401","","",""
"ENSMUSG00000119692","Gm23461","ENSG00000222890","RNU6-1068P"
"ENSMUSG00000143410","","",""
"ENSMUSG00000082657","Gm14736","",""
"ENSMUSG00000143414","","",""
"ENSMUSG00000031344","Gabrq","ENSG00000268089","GABRQ"
"ENSMUSG00000143425","","",""
"ENSMUSG00000143451","","",""
"ENSMUSG00000099429","1600019K03Rik","",""
"ENSMUSG00000007591","Tssk4","ENSG00000139908","TSSK4"
"ENSMUSG00000143490","","",""
"ENSMUSG00000062661","Ncs1","ENSG00000107130","NCS1"
"ENSMUSG00000143512","","",""
"ENSMUSG00000031576","Kcnu1","ENSG00000215262","KCNU1"
"ENSMUSG00000143526","","",""
"ENSMUSG00000037625","Cldn11","ENSG00000013297","CLDN11"
"ENSMUSG00000091732","Gm17541","",""
"ENSMUSG00000143552","","",""
"ENSMUSG00000129170","","",""
"ENSMUSG00000143558","","",""
"ENSMUSG00000091269","Gm6682","",""
"ENSMUSG00000144089","","",""
"ENSMUSG00000042390","Gatad2b","ENSG00000143614","GATAD2B"
"ENSMUSG00000066629","Rpl36-ps3","",""
"ENSMUSG00000028410","Dnaja1","ENSG00000086061","DNAJA1"
"ENSMUSG00000113465","Gm40271","",""
"ENSMUSG00000143559","","",""
"ENSMUSG00000143591","","",""
"ENSMUSG00000113872","Gm47474","",""
"ENSMUSG00000143599","","",""
"ENSMUSG00000113830","1700127F24Rik","",""
"ENSMUSG00000136679","","",""
"ENSMUSG00000113822","Gm47151","",""
"ENSMUSG00000143601","","",""
"ENSMUSG00000107200","Gm43039","",""
"ENSMUSG00000143626","","",""
"ENSMUSG00000136712","","",""
"ENSMUSG00002075701","Gm55980","",""
"ENSMUSG00000136725","","",""
"ENSMUSG00000143627","","",""
"ENSMUSG00000096035","Odaph","ENSG00000174792","ODAPH"
"ENSMUSG00000031347","Cetn2","ENSG00000147400","CETN2"
"ENSMUSG00000113615","Gm47150","",""
"ENSMUSG00000143641","","",""
"ENSMUSG00000136738","","",""
"ENSMUSG00000143663","","",""
"ENSMUSG00000029090","Adgra3","ENSG00000152990","ADGRA3"
"ENSMUSG00000136741","","",""
"ENSMUSG00000136755","","",""
"ENSMUSG00000143670","","",""
"ENSMUSG00000113457","Gm47152","",""
"ENSMUSG00000098285","Mir7670","",""
"ENSMUSG00000019689","Fmc1","ENSG00000164898","FMC1"
"ENSMUSG00000143671","","",""
"ENSMUSG00000136775","","",""
"ENSMUSG00000087559","Gm13802","",""
"ENSMUSG00000136786","","",""
"ENSMUSG00000081670","Gm15697","",""
"ENSMUSG00000114715","Gm34471","",""
"ENSMUSG00000112567","Gm32899","",""
"ENSMUSG00000126408","","",""
"ENSMUSG00000029823","Luc7l2","ENSG00000146963","LUC7L2"
"ENSMUSG00000053141","Ptprt","ENSG00000196090","PTPRT"
"ENSMUSG00000035992","Fnip1","ENSG00000217128","FNIP1"
"ENSMUSG00000113481","Gm48388","",""
"ENSMUSG00000139056","","",""
"ENSMUSG00000112646","Gm5654","",""
"ENSMUSG00000031349","Nsdhl","ENSG00000147383","NSDHL"
"ENSMUSG00000135240","","",""
"ENSMUSG00000113964","Gm48667","",""
"ENSMUSG00000120790","Gm56578","",""
"ENSMUSG00000136813","","",""
"ENSMUSG00000114041","Gm9269","",""
"ENSMUSG00000047324","4931429P17Rik","",""
"ENSMUSG00000088329","Gm25661","",""
"ENSMUSG00000110474","Gm45848","",""
"ENSMUSG00000130420","","",""
"ENSMUSG00000107280","Potefam3c","ENSG00000188877","POTEA"
"ENSMUSG00000110536","Gm45850","",""
"ENSMUSG00000116558","Gm49697","",""
"ENSMUSG00000100071","Gm28707","",""
"ENSMUSG00000106824","Potefam3d","ENSG00000188877","POTEA"
"ENSMUSG00000123560","","",""
"ENSMUSG00000116715","Gm40881","",""
"ENSMUSG00000097399","Gm26555","",""
"ENSMUSG00000110434","Rps7-ps1","",""
"ENSMUSG00000115600","Gm49299","",""
"ENSMUSG00000114129","Gm16476","",""
"ENSMUSG00000047264","Zfp358","ENSG00000198816","ZNF358"
"ENSMUSG00000143676","","",""
"ENSMUSG00000113368","Gm10054","",""
"ENSMUSG00000143715","","",""
"ENSMUSG00000022558","Mroh1","ENSG00000179832","MROH1"
"ENSMUSG00000002329","Mdp1","",""
"ENSMUSG00000143735","","",""
"ENSMUSG00000128283","","",""
"ENSMUSG00000143753","","",""
"ENSMUSG00000110677","Gm45777","",""
"ENSMUSG00000090185","Gm15523","",""
"ENSMUSG00000004567","Mcoln1","ENSG00000090674","MCOLN1"
"ENSMUSG00000065452","Mir207","",""
"ENSMUSG00000026272","Agxt","ENSG00000172482","AGXT"
"ENSMUSG00000028409","Smu1","ENSG00000122692","SMU1"
"ENSMUSG00000055700","4933401B06Rik","",""
"ENSMUSG00000143791","","",""
"ENSMUSG00000121636","4933401B06Rik","",""
"ENSMUSG00000136453","","",""
"ENSMUSG00000087235","Gm4750","",""
"ENSMUSG00000073233","Nfyc-ps","",""
"ENSMUSG00000143811","","",""
"ENSMUSG00000121665","Gm4750","",""
"ENSMUSG00000143829","","",""
"ENSMUSG00000112006","Gm48633","",""
"ENSMUSG00000087569","Actb-ps1","",""
"ENSMUSG00000143875","","",""
"ENSMUSG00000143886","","",""
"ENSMUSG00000121666","","",""
"ENSMUSG00000143904","","",""
"ENSMUSG00000010376","Nedd8","ENSG00000129559","NEDD8"
"ENSMUSG00000086996","4933416E14Rik","",""
"ENSMUSG00000007029","Vars1","ENSG00000204394","VARS1"
"ENSMUSG00000089663","Gm15651","",""
"ENSMUSG00000045217","Ppp1r2-ps9","",""
"ENSMUSG00000121742","Ppp1r2-ps9","",""
"ENSMUSG00000052025","Ppp1r2-ps7","",""
"ENSMUSG00000121751","","",""
"ENSMUSG00000143928","","",""
"ENSMUSG00000095597","Rps7-ps3","",""
"ENSMUSG00000099983","1700022E09Rik","",""
"ENSMUSG00000121769","","",""
"ENSMUSG00000068173","Btg1b","",""
"ENSMUSG00000098348","Btg1c","",""
"ENSMUSG00000062791","Gm382","",""
"ENSMUSG00000096045","Gm21698","",""
"ENSMUSG00000049815","4921511C20Rik","",""
"ENSMUSG00000051537","Gm5124","",""
"ENSMUSG00000086540","Scml1","",""
"ENSMUSG00000121874","","",""
"ENSMUSG00000106430","Gm42460","",""
"ENSMUSG00000099124","Mir8117","",""
"ENSMUSG00000090089","Magea9-ps","",""
"ENSMUSG00000119176","Gm22618","",""
"ENSMUSG00000002326","Gmpr2","ENSG00000100938","GMPR2"
"ENSMUSG00000106038","Gm4962","",""
"ENSMUSG00000121882","","",""
"ENSMUSG00000136879","","",""
"ENSMUSG00000105931","Gm43014","",""
"ENSMUSG00000095240","Cypt14-ps","",""
"ENSMUSG00000136887","","",""
"ENSMUSG00000079619","Cypt15-ps","",""
"ENSMUSG00000069072","Slc7a14","ENSG00000013293","SLC7A14"
"ENSMUSG00000105273","Gm43015","",""
"ENSMUSG00000136927","","",""
"ENSMUSG00000106267","Gm40319","",""
"ENSMUSG00000034755","Pcdh11x","ENSG00000099715","PCDH11Y"
"ENSMUSG00000034755","Pcdh11x","ENSG00000102290","PCDH11X"
"ENSMUSG00002076511","Gm55981","",""
"ENSMUSG00000136928","","",""
"ENSMUSG00000091049","Gm1979","",""
"ENSMUSG00000136930","","",""
"ENSMUSG00000034159","Mab21l4","ENSG00000172478","MAB21L4"
"ENSMUSG00000088437","Gm24198","",""
"ENSMUSG00000136931","","",""
"ENSMUSG00000112615","Gm18337","",""
"ENSMUSG00000018733","Pex12","ENSG00000108733","PEX12"
"ENSMUSG00000112465","Gm18387","",""
"ENSMUSG00000120037","Gm35049","",""
"ENSMUSG00000067700","Gm5862","",""
"ENSMUSG00000020609","Apob","ENSG00000084674","APOB"
"ENSMUSG00000073119","Speer4a1","",""
"ENSMUSG00000143989","","",""
"ENSMUSG00000055972","2810407A14Rik","",""
"ENSMUSG00000114807","Gm32090","",""
"ENSMUSG00000056412","Psenen-ps","",""
"ENSMUSG00000028413","B4galt1","ENSG00000086062","B4GALT1"
"ENSMUSG00000084989","Crocc2","ENSG00000226321","CROCC2"
"ENSMUSG00000073117","Gm7347","",""
"ENSMUSG00000105422","Gm6089","",""
"ENSMUSG00000086056","Gm4846","",""
"ENSMUSG00000073116","Speer4a2","",""
"ENSMUSG00000045662","Henmt1","ENSG00000162639","HENMT1"
"ENSMUSG00000144044","","",""
"ENSMUSG00000136948","","",""
"ENSMUSG00000144046","","",""
"ENSMUSG00000113121","Gm35161","",""
"ENSMUSG00000144085","","",""
"ENSMUSG00000051940","5031410I06Rik","",""
"ENSMUSG00000007589","Tinf2","ENSG00000092330","TINF2"
"ENSMUSG00000144088","","",""
"ENSMUSG00002076371","Gm56149","",""
"ENSMUSG00000051081","Gm4847","",""
"ENSMUSG00000144096","","",""
"ENSMUSG00000137492","","",""
"ENSMUSG00000034480","Diaph2","ENSG00000147202","DIAPH2"
"ENSMUSG00000067698","Gm10220","",""
"ENSMUSG00000085637","1700048M11Rik","",""
"ENSMUSG00000078632","Lrrc37a","ENSG00000185158","LRRC37B"
"ENSMUSG00000078632","Lrrc37a","ENSG00000176681","LRRC37A"
"ENSMUSG00000078632","Lrrc37a","ENSG00000238083","LRRC37A2"
"ENSMUSG00000078632","Lrrc37a","ENSG00000176809","LRRC37A3"
"ENSMUSG00000004565","Pnpla6","ENSG00000032444","PNPLA6"
"ENSMUSG00000034239","Lrrc37","ENSG00000185158","LRRC37B"
"ENSMUSG00000034239","Lrrc37","ENSG00000176681","LRRC37A"
"ENSMUSG00000034239","Lrrc37","ENSG00000238083","LRRC37A2"
"ENSMUSG00000034239","Lrrc37","ENSG00000176809","LRRC37A3"
"ENSMUSG00000125149","","",""
"ENSMUSG00000071537","Klrg2","ENSG00000188883","KLRG2"
"ENSMUSG00000136980","","",""
"ENSMUSG00000059645","Gm7361","",""
"ENSMUSG00000026560","Fmo9","",""
"ENSMUSG00000136987","","",""
"ENSMUSG00000137038","","",""
"ENSMUSG00000114417","Gm34586","",""
"ENSMUSG00000129699","","",""
"ENSMUSG00000105786","Gm18957","",""
"ENSMUSG00000116693","Gm29805","",""
"ENSMUSG00000096377","Mir5123","",""
"ENSMUSG00000105491","Gm42844","",""
"ENSMUSG00002075456","Gm56196","",""
"ENSMUSG00002075913","Gm56197","",""
"ENSMUSG00000081309","Gm12397","",""
"ENSMUSG00000029167","Ppargc1a","ENSG00000109819","PPARGC1A"
"ENSMUSG00000028415","Spink4","ENSG00000122711","SPINK4"
"ENSMUSG00000125782","","",""
"ENSMUSG00000116964","Gm46555","",""
"ENSMUSG00000127236","","",""
"ENSMUSG00000051989","Smim11","ENSG00000205670","SMIM11"
"ENSMUSG00000081676","Gm11643","",""
"ENSMUSG00000020945","Lyzl6","ENSG00000275722","LYZL6"
"ENSMUSG00000079598","Clec2l","ENSG00000236279","CLEC2L"
"ENSMUSG00000028416","Bag1","ENSG00000107262","BAG1"
"ENSMUSG00000082535","Gm7860","",""
"ENSMUSG00000137196","","",""
"ENSMUSG00000098037","Gm7765","",""
"ENSMUSG00000126709","","",""
"ENSMUSG00000116648","Rpl31-ps12","",""
"ENSMUSG00000061436","Hipk2","ENSG00000064393","HIPK2"
"ENSMUSG00000062284","Gm6030","",""
"ENSMUSG00000132127","","",""
"ENSMUSG00000116675","Gm49581","",""
"ENSMUSG00000046215","Rprml","ENSG00000179673","RPRML"
"ENSMUSG00000143050","","",""
"ENSMUSG00000134395","","",""
"ENSMUSG00000140381","","",""
"ENSMUSG00000085841","Gm4954","",""
"ENSMUSG00000020946","Gosr2","ENSG00000108433","GOSR2"
"ENSMUSG00000140302","","",""
"ENSMUSG00000092029","Gm9027","",""
"ENSMUSG00000140190","","",""
"ENSMUSG00000140149","","",""
"ENSMUSG00000132166","","",""
"ENSMUSG00000103073","Gm37904","",""
"ENSMUSG00000086925","Gm6286","",""
"ENSMUSG00000050299","Gm9843","",""
"ENSMUSG00000139771","","",""
"ENSMUSG00000025946","Pth2r","ENSG00000144407","PTH2R"
"ENSMUSG00000108646","Or1f20-ps1","",""
"ENSMUSG00000091307","Gm8895","",""
"ENSMUSG00000116721","Gm9536","",""
"ENSMUSG00000143957","","",""
"ENSMUSG00000116659","Gm6551","",""
"ENSMUSG00000134456","Gm6551","",""
"ENSMUSG00000116710","Gm6557","",""
"ENSMUSG00000130835","Gm6557","",""
"ENSMUSG00000079015","Serpina1c","ENSG00000197249","SERPINA1"
"ENSMUSG00000088402","Gm25887","ENSG00000276711","U2"
"ENSMUSG00000088402","Gm25887","ENSG00000277248","U2"
"ENSMUSG00000088402","Gm25887","ENSG00000222629","RNU2-42P"
"ENSMUSG00000088402","Gm25887","ENSG00000274202","U2"
"ENSMUSG00000116580","Gm9525","",""
"ENSMUSG00000116603","Gm8118","",""
"ENSMUSG00000022218","Tgm1","ENSG00000092295","TGM1"
"ENSMUSG00000116996","Gm8128","",""
"ENSMUSG00000116625","Gm8134","",""
"ENSMUSG00000123908","","",""
"ENSMUSG00000116875","Morf4l1-ps1","",""
"ENSMUSG00000086432","B430119L08Rik","",""
"ENSMUSG00000116835","Gm49594","",""
"ENSMUSG00000116816","Cstdc3","",""
"ENSMUSG00000092040","Gm17198","",""
"ENSMUSG00000138779","","",""
"ENSMUSG00000137059","","",""
"ENSMUSG00000086794","Gm11642","",""
"ENSMUSG00000116981","Gm49611","",""
"ENSMUSG00000018486","Wnt9b","ENSG00000158955","WNT9B"
"ENSMUSG00000072849","Serpina1e","ENSG00000197249","SERPINA1"
"ENSMUSG00000137083","","",""
"ENSMUSG00000116763","Gm41492","",""
"ENSMUSG00000137086","","",""
"ENSMUSG00000137092","","",""
"ENSMUSG00000084919","Ptprtos","",""
"ENSMUSG00000087536","Gm14246","",""
"ENSMUSG00000137102","","",""
